NAME20,total_buildings,buildings_w_height_measurement,mean_height,median_height,sd_height,min_height,max_height
"Lexington, TN",2645,1605,4.356708803652231,4,1.2286424915381333,3,11.475083351135254
"Lexington, VA",2835,2380,4.760021513450045,4.511034965515137,1.4872192031977143,2.503021478652954,18.15352249145508
"Lexington-Fayette, KY",2,2,5.345760822296143,5.345760822296143,0.42100318390138003,5.04806661605835,5.6434550285339355
"Libby, MT",3541,3541,3.472693769262819,3.5280354022979736,1.1552838142466935,0.028993435204029083,9.530234336853027
"Liberal, KS",8173,6440,3.978131841539596,3.844679594039917,1.0429310602999688,2.5001864433288574,25.27899932861328
"Liberty, NY",1810,1671,4.703806308413037,4.595661163330078,1.2126617593113884,2.5002613067626953,11.50067901611328
"Lihue, HI",2995,1621,4.307406098220468,4.105769157409668,1.1732168947444,3,26.006940841674805
"Lima, OH",34540,30095,4.341784281016862,4.106584548950195,1.4506952553325168,2.500201463699341,26.935373306274418
"Lincoln Beach, OR",5998,5992,4.299192575899245,4.226025819778442,1.4986633348344323,0.0010068465489894152,18.385154724121097
"Lincoln City, OR",14176,14168,4.257609730068424,4.1636762619018555,1.4362336995960248,0.004999999888241291,19.085832595825195
"Lincoln, IL",8348,7045,4.273959263814435,3.960991144180298,1.3759011859144,2.5000879764556885,13.461289405822754
"Lincoln, NE",99914,89970,4.971189225566669,4.887122392654419,1.3107316929229371,2.5000510215759277,28.996654510498047
"Lincoln, NH",1482,1361,5.113050097844602,5.076388359069824,1.3522228252535875,2.5090761184692383,14.116018295288086
"Lindale--Hideaway, TX",6125,6021,4.007133106887213,3.717210054397583,2.122291333871357,5.526388413272798e-4,19.433822631835938
"Lindsay, CA",4205,3463,3.732696203148644,3.487605094909668,0.9485162196786235,2.500166177749634,12.175908088684082
"Lindstrom--Chisago City, MN",22,22,4.3435727249492295,4.02670419216156,1.0086570706258648,2.9453158378601074,6.835003852844238
"Linton, IN",3599,2784,3.7958224121181443,3.6397104263305664,0.9175523150351848,2.5001325607299805,11.30292510986328
"Litchfield, IL",4157,3371,4.112344581343165,3.881219148635864,1.349899086092646,2.5023934841156006,23.704998016357425
"Litchfield, MN",3609,3605,4.363810551048214,4.314207553863525,1.422887221744441,0.024398023262619972,19.793628692626953
"Little Falls, MN",5045,4591,4.704466862710725,4.531444072723389,1.3198954433571857,2.502624034881592,16.733306884765625
"Little Falls, NY",2104,1903,4.894626008543415,4.842507839202881,1.3054836674110846,2.5066699981689453,13.019018173217772
"Little Rock, AR",17921,16660,3.9826464904071135,3.8260570764541626,1.4864201746122936,5.498977261595428e-4,17.99203109741211
"Littlefield, TX",3317,2167,3.4405501664482507,3.2747013568878174,0.92973027065717,2.5012190341949463,17.760385513305664
"Live Oak (Sutter County), CA",2971,2902,3.6788741207935245,3.76155424118042,1.2820763089977074,7.276696269400418e-4,10.495444297790527
"Livingston, CA",3977,3403,4.228368486406661,4.0768656730651855,0.9196641519827365,2.505326509475708,13.350970268249512
"Livingston, MT",5985,5950,4.01685051836271,4.1115288734436035,1.3137260422769623,2.0924879936501384e-4,12.764945030212402
"Livingston, TX",418,415,4.276613095369055,4.173770427703857,1.8263858607457404,0.0028248587623238564,12.756476402282717
"Lock Haven, PA",6385,5230,4.367244075361219,4.182465076446533,1.2478699822362955,2.5011508464813232,14.200743675231934
"Lockhart, TX",5096,4073,4.628290679453047,4.455014705657959,1.120665125164388,2.5434422492980957,13.997937202453612
"Lockport, NY",16060,14843,4.540446911717187,4.44306755065918,1.2025934590862286,2.500148057937622,22.02194595336914
"Logan, OH",4264,4253,3.461647659633024,3.4258248805999756,1.3591820846589646,0.026967573910951614,23.313825607299805
"Logan, UT",32694,23516,4.334085246366513,4.200070142745972,0.9826650571955051,1.1890071630477903,21.13300895690918
"Logan, WV",4927,3506,3.9648090824017306,3.687611937522888,1.3152685199777427,2.501150131225586,21.08443069458008
"Logansport, IN",10388,4936,4.490424855649954,4.261197566986084,1.210284623173042,2.5286295413970947,19.45631217956543
"Lompoc, CA",13898,10312,4.166422678505939,3.9974658489227295,0.9704859888852905,2.5012853145599365,19.35699462890625
"London, OH",4419,4412,4.2138145404966965,4.143409490585327,1.331637611409999,4.596855796989985e-5,16.89071273803711
"London--Corbin, KY",20444,15330,3.947093708578932,3.734476089477539,1.1313231001575423,2.5004754066467285,24.4781494140625
"Long Beach, WA",6184,6182,3.7606313497813937,3.692230463027954,1.279366178040008,0.004275534301996231,12.192702293395996
"Longview, TX",29658,29458,3.943001214600767,3.7193523645401,1.947262357222232,0.00039486674359068274,22.576923370361328
"Lorain--Elyria, OH",6855,5516,4.678703878693515,4.361176013946533,1.4984986445960489,2.5168673992156982,19.551692962646484
"Los Angeles--Long Beach--Anaheim, CA",13375,13293,3.964914119255501,3.8012402057647705,1.3158054142974958,0.0015723269898444414,19.855093002319336
"Los Banos, CA",14358,12148,4.5085229583386335,4.468492746353149,0.902936653857816,2.5007517337799072,11.7263822555542
"Louisa, KY--WV",2446,1788,4.099258390315693,3.895108222961426,1.174464871588344,2.5016608238220215,13.52281379699707
"Louisville/Jefferson County, KY--IN",191980,172226,4.693974156141484,4.421269655227661,1.5880277268225296,2.500004768371582,36.29375076293945
"Lovington, NM",5572,3656,3.393215339802026,3.2761967182159424,0.6920413463202878,2.50012469291687,14.393954277038574
"Lubbock, TX",108953,81636,4.021936246506394,3.8199046850204468,1.2037424130452377,2.500035524368286,28.52250099182129
"Ludington, MI",6093,3732,4.555588251780339,4.171044826507568,1.5239697637339225,3.000668525695801,20.451101303100582
"Lufkin, TX",18612,18579,4.348338627293874,4.229526996612549,1.7281373926246293,0.0012610340490937233,21.571088790893555
"Luling, TX",2760,2351,4.296851990426768,4.1927995681762695,1.0283152918215512,2.501847267150879,9.53285312652588
"Lynchburg, VA",44850,41041,4.876285824248562,4.710042953491211,1.4162276649735737,2.500011444091797,28.241539001464844
"Lynden, WA",11868,11822,4.235065902849037,4.352461338043213,1.314022633051835,1.178828242700547e-4,15.621160507202148
"Macomb, IL",6297,4877,4.546102751320641,4.133657932281494,1.70656408526101,2.50014066696167,27.583106994628903
"Macon, MO",3067,2360,4.64759443038601,4.262508392333984,1.5124132642957417,3.000568151473999,18.97605323791504
"Madison, IN",8054,6741,4.193887169646538,3.913780212402344,1.2990800198146744,2.5048906803131104,23.424253463745117
"Madison, WI",120525,116176,4.97688436990511,4.930154800415039,1.767612062519299,1.4727540838066489e-4,35.510074615478516
"Madisonville, KY",11569,10147,4.339441815444234,4.204011917114258,1.1379368543787751,2.500510931015014,15.77928352355957
"Madras, OR",3373,2837,4.048711727066363,3.814235210418701,1.1151465899721185,2.500088691711426,20.44062232971191
"Magalia, CA",2865,2864,4.29575165370141,4.2763214111328125,1.6906273724375511,0.05426356568932533,20.699731826782227
"Magnolia, AR",4929,4263,4.44027939190642,4.1739959716796875,1.4156367112381698,2.5004146099090576,18.81725692749023
"Mahomet, IL",4689,3993,4.593956052286715,4.485629081726074,1.336252782165791,2.5028886795043945,25.342111587524418
"Malone, NY",3207,3200,4.395005465661343,4.397461652755737,1.3530563643961293,0.0012244897661730647,19.530683517456055
"Malvern, AR",1589,1275,4.268076111475627,3.981642961502075,1.3540079813036472,2.501134157180786,11.643302917480469
"Mammoth Lakes, CA",3908,3906,4.507410001362585,4.603414535522461,1.498953702766035,0.19025735557079315,11.920051574707031
"Manchester, IA",2873,2487,4.081055877675577,3.926048755645752,1.1522697713019339,2.5005147457122803,30.82868766784668
"Manchester, NH",3901,3396,4.700184166642044,4.584116697311401,1.3308646674038787,2.500669002532959,21.378318786621097
"Mandeville--Covington, LA",48910,48550,4.345630763238779,4.104933261871338,2.013862684998137,1.851851848186925e-4,22.98897933959961
"Manhattan, KS",16867,14465,5.085877523313457,4.817732810974121,1.5529141102854367,2.5020365715026855,18.975465774536133
"Manistee, MI",4506,3823,4.830842559012698,4.636747360229492,1.2859076469499795,3.000404119491577,15.106060981750488
"Manitowoc, WI",26832,21978,3.9323561544012184,3.7903683185577393,1.0496386841184946,2.5000486373901367,27.56320571899414
"Mansfield, LA",2814,2810,4.014400106486185,3.7789812088012695,1.769873721603242,0.013949433341622353,19.857492446899418
"Mansfield, OH",33283,27045,4.016268993100059,3.8103744983673096,1.1831796181397949,0.034525468945503235,22.42083168029785
"Manteo, NC",3358,3355,4.703842172972808,4.625429630279541,1.8063651640605558,0.005079364869743586,17.870868682861328
"Maquoketa, IA",3746,2681,3.954303803082857,3.673022985458374,1.261338390493247,2.500002384185791,15.319586753845217
"Marathon, FL",4291,980,4.779737330942738,4.135595083236694,2.07288202508505,3,23.67789077758789
"Marengo, IL",3125,3118,3.9829130246530386,3.878923535346985,1.5058574590814189,0.04093567281961441,21.823530197143555
"Marietta, OH--WV",11406,11389,4.072251956521387,3.909126758575439,1.5173472806913917,0.0050796340219676495,13.400557518005373
"Marinette--Menominee, WI--MI",8146,5125,4.0554771596862045,3.86639666557312,1.0470106091173639,3,25.668277740478516
"Marion, IN",22938,18121,4.022230154222937,3.7854626178741455,1.1622220779693138,2.5003719329833984,28.14495277404785
"Marion, OH",19840,19796,3.772147047845309,3.6909048557281494,1.3637859051335932,0.0013982754899188876,21.905010223388672
"Marion, VA",3656,1660,4.725111040867954,4.238950490951538,1.7466742335914014,3,29.061643600463867
"Marion--Herrin, IL",22170,17524,3.9912294145317224,3.795090436935425,1.0254763462063983,2.5009050369262695,20.640317916870117
"Marksville, LA",3920,3913,3.7227673084029314,3.556056022644043,1.5914058308756873,0.03188662603497505,20.45008850097656
"Marlin, TX",3069,2683,4.118816301265493,3.831026554107666,1.3368449566358442,2.5000791549682617,15.671875
"Marquette, MI",8668,2963,4.177620260931937,3.804133892059326,1.252862617206425,3,26.41107940673828
"Marseilles, IL",2639,2260,4.263591662233909,4.052599906921387,1.2116622020955277,2.5077929496765137,11.070622444152832
"Marshall, MI",3512,3509,3.8055420383391914,3.682132005691528,1.5161213826263316,0.005993150640279055,16.1425724029541
"Marshall, MO",6084,5333,4.154707773125644,3.7786741256713863,1.439334382696978,2.5000715255737305,25.273096084594727
"Marshall, TX",7989,7972,3.9215415143839034,3.579518437385559,1.9337863439503238,5.773672019131482e-4,17.527002334594727
"Marshalltown, IA",12863,10188,3.7927367930605125,3.6429803371429443,0.9419744493161085,2.500258207321167,17.303205490112305
"Marshfield, MO",3535,3080,4.165008392736509,3.992442488670349,1.0050386799348576,2.501298189163208,12.6253662109375
"Marshfield, WI",10129,7993,4.243716485775056,3.8260672092437744,1.6288157482247092,2.5000064373016357,18.66752815246582
"Martin, TN",3817,1903,4.467086141759699,4.238133907318115,1.2859382818573908,2.5040059089660645,12.790607452392578
"Martinsville, VA",14218,8733,4.293155691624507,3.921255350112915,1.4793414616088727,2.500561475753784,17.57196807861328
"Marysville, WA",49094,48984,4.395051881993874,4.4725799560546875,1.4269013681250862,1.9611688912846148e-4,22.119230270385746
"Maryville, MO",4760,4253,4.381226280563555,4.18228006362915,1.2289728056975717,2.500675916671753,23.34306907653809
"Mascoutah, IL",3528,3074,4.406876346703544,4.19874382019043,1.4097112443352862,2.5028481483459473,20.434892654418945
"Massena, NY",6099,6094,3.9733218055109645,3.9346853494644165,1.1724162460204572,0.04612978920340538,25.006982803344727
"Mathis, TX",2523,609,3.7108209309319555,3.5725858211517334,0.6585175058871203,3,7.969679832458496
"Mattawan, MI",2830,2800,3.8606153138806776,3.699367642402649,1.785487776168722,0.003614457789808512,19.477296829223633
"Mattoon, IL",9944,8056,4.226075915025978,3.9801594018936157,1.3999049770994578,2.5009753704071045,25.692079544067383
"Mayfield, KY",5682,1766,4.132130124830849,3.854240655899048,1.1358701600826289,2.5014617443084717,11.954146385192873
"Maysville, KY--OH",4829,4815,3.9420454855609846,3.8494372367858887,1.6818100493586825,0.014788731932640076,35.091793060302734
"McAlester, OK",11029,8647,3.921094910787188,3.709545373916626,1.0646206873877744,2.500010251998902,21.923006057739254
"McAllen, TX",3256,2325,3.879419211213307,3.794810295104981,0.8240548098058181,2.5040268898010254,7.797852516174316
"McCall, ID",3695,3253,5.177530504394377,4.7363433837890625,1.851885035789693,3,19.273576736450195
"McComb, MS",7481,6128,4.486227746576304,4.070869207382202,1.6583870719594178,2.5001015663146973,16.863431930541992
"McCook, NE",5115,3648,3.909516114414784,3.6918928623199463,1.0914595767789275,2.50037145614624,15.802556037902832
"McFarland, CA",3524,2638,3.7603947271263176,3.631348133087158,0.8517737946657257,2.5002105236053467,18.558238983154297
"McGregor, TX",2316,2100,4.3464794700486316,4.276571273803711,0.9708398302792602,2.501526355743408,10.683182716369627
"McKenzie, TN",2424,2066,4.322520128870518,4.085906267166138,1.3102072549522998,2.501227617263794,23.05318069458008
"McKinleyville, CA",6548,5559,4.122019093121143,4.0365447998046875,0.8039237745492902,2.5000574588775635,11.99599266052246
"McMinnville, OR",15638,15607,4.112068913415482,4.05863618850708,1.236431180919432,0.00030264054657891393,16.774890899658203
"McPherson, KS",7527,6476,4.310026412985073,4.196766138076782,1.0831178232403638,2.5029847621917725,20.87433433532715
"Meadville, PA",8557,7028,4.932697291596749,4.5121588706970215,1.7291070950784215,3,18.02145767211914
"Mecca, CA",1301,953,3.8602422171849895,3.658691644668579,0.9155484643669022,2.5067849159240723,8.795174598693848
"Mechanicville, NY",4726,3728,4.222753677820955,4.129149675369263,1.135355767497909,2.5007643699645996,20.295278549194336
"Medford, OR",73487,62046,4.134019611851911,3.91486918926239,1.091207129965777,2.500309705734253,35.74403762817383
"Medford, WI",2243,1749,5.13755698910163,4.592581272125244,2.0809089959243083,3.002570629119873,16.578466415405273
"Medina, NY",2703,1964,4.858862101667524,4.452153205871582,1.5943600882498123,3.0001437664031982,13.709606170654297
"Memphis, TN--MS--AR",96208,95583,4.195201421430113,3.725186347961426,2.1933319872357515,1.9739438721444455e-4,33.058387756347656
"Mena, AR",512,296,4.300339403990153,4.0308921337127686,1.3060704886333938,2.5036447048187256,12.788759231567385
"Mendota, CA",2508,1962,4.22262674284516,4.125344753265381,0.8491419943397011,2.500903367996216,8.824366569519043
"Mendota, IL",3737,3297,4.368374203493063,4.165346622467041,1.2274153735271984,2.5001418590545654,16.435317993164063
"Menomonie, WI",4350,4266,4.5652873116046315,4.5632123947143555,1.5177576715046952,0.00804649107158184,15.23254108428955
"Merced, CA",48803,41439,4.275398225949312,4.11268424987793,1.0977542625282928,2.500174045562744,28.046049118041992
"Meredith, NH",2092,1446,5.866712740183206,5.58576226234436,2.0671539146489084,2.5148909091949463,20.87714958190918
"Merrill, WI",5736,4854,4.073687582925656,3.95518958568573,1.0245065808754292,2.5016486644744873,13.769360542297363
"Mesquite, NV--AZ",8739,7204,4.838033853405916,4.82043981552124,1.1792530359433004,2.5008862018585205,22.483415603637695
"Metropolis, IL",3276,2439,4.351311793528702,4.206944465637207,0.9877448750687189,3,11.701010704040527
"Mexia, TX",3475,2982,4.203017372320676,4.0100367069244385,1.1254066651744605,2.50187611579895,15.36398983001709
"Mexico, MO",6070,5027,3.895833803024732,3.5475101470947266,1.3056624209820311,2.500267267227173,20.279129028320313
"Miami, OK",7441,4374,4.460693022024158,4.08676552772522,1.3666002247729312,3,14.928452491760254
"Michigan City--La Porte, IN--MI",36979,21771,5.065101321216324,4.767621994018555,1.70900043464271,0.965197205543518,23.526466369628903
"Middlebury, VT",1815,1587,4.809205128399921,4.703099250793457,1.2675047593523394,2.5094947814941406,13.550909996032717
"Middleport, OH--WV",4008,3992,3.4738362955805444,3.3801536560058594,1.6249955762524257,0.0016565433470532298,27.11111068725586
"Middlesborough, KY--TN",5424,4099,3.9015365550214995,3.550162553787231,1.4247789874773182,2.5000476837158203,24.295175552368164
"Middletown, NY",62,49,3.941557383050724,3.7676432132720943,0.8882150321392024,2.5307161808013916,7.006363391876221
"Middletown, OH",18127,10821,4.395435692719573,4.180131435394287,1.4172416412913629,2.500136375427246,22.57343292236328
"Midland, MI",24273,21975,4.821196500378935,4.614501953125,1.5092790090691128,2.5003976821899414,28.07799911499023
"Midland, TX",58260,37035,4.2924041620774425,4.110476016998291,1.1407600739877761,2.500378370285034,24.00211524963379
"Midlothian, TX",13234,12493,3.6671862518618195,3.923970937728882,2.0200921572963657,1.4432097668759525e-4,28.62156867980957
"Milan, MI",2032,1873,4.864021989475643,4.672789096832275,1.3376683927620798,1.1447542905807495,18.17931747436523
"Milan, TN",3956,3397,4.2754475270996455,4.007816791534424,1.2423237982802178,2.5022823810577393,12.296391487121582
"Miles City, MT",6149,5102,4.040503095057094,3.9045835733413696,1.0143374205010307,2.5001325607299805,17.656850814819336
"Millinocket, ME",2878,2562,4.246583862941215,4.145798683166504,1.041506832864682,2.500621795654297,13.03150463104248
"Milton, PA",7378,5497,4.025064278889379,3.8393394947052,1.0835017703454923,2.5001888275146484,14.138824462890623
"Milton, VT",2565,1968,4.86360273879718,4.700565814971924,1.3458066666564588,2.5076539516448975,16.62006378173828
"Milton-Freewater, OR",3908,3260,3.9848218495129077,3.837118983268738,0.9452088221656083,2.500882387161255,11.174745559692385
"Milwaukee, WI",43325,43261,4.353083701545229,4.209245204925537,1.7151401390235232,7.177033694460988e-4,34.3400993347168
"Minden, LA",7018,6953,3.9343463778262056,3.747995853424072,1.659292403856396,0.0034246575087308884,16.684507369995117
"Mineola, TX",3366,3338,3.7285213016595473,3.5193300247192383,1.6946313179728802,0.002572163473814726,23.188556671142575
"Mineral Wells, TX",7311,5169,3.649712102421019,3.4053170680999756,0.9675128563275318,2.500138759613037,12.025362968444824
"Minneapolis--St. Paul, MN",76012,75395,5.154307283097055,5.327147006988525,1.669027360443331,1.652073406148702e-4,26.75948905944824
"Minot, ND",21704,16878,4.171253575181379,3.984771490097046,1.223266308682892,2.500232458114624,35.23190689086914
"Minster--New Bremen, OH",3259,2867,4.525797415910634,4.410521030426025,1.3329002076556842,2.504218101501465,23.395532608032227
"Missoula, MT",37291,36419,4.352176027516296,4.41131067276001,1.3745736341841825,3.736920771189034e-4,25.893728256225582
"Moab, UT",3942,2867,4.332498880226021,4.122235298156738,1.0347633599299417,3,11.654022216796877
"Moberly, MO",6185,4743,4.8436621908846975,4.361649513244629,1.7802015928618968,3.0009734630584717,27.591079711914063
"Modesto, CA",114668,102057,4.177278879361455,3.9683098793029785,1.1489979694936265,2.5000252723693848,29.85633659362793
"Monahans, TX",5713,3021,3.582247389976807,3.3813648223876953,0.9210228835380446,2.5004727840423584,11.690329551696776
"Monett, MO",4645,3968,4.094021408968875,3.9569164514541626,0.9686036202529237,2.501654624938965,20.504737854003903
"Monmouth, IL",5238,4107,3.992771759386158,3.7739853858947754,1.1552608142305956,2.5001683235168457,19.898536682128903
"Monmouth--Independence, OR",6524,6447,3.821132176677114,3.7663168907165527,1.2838000599083417,2.3956112272571772e-5,13.609546661376951
"Monroe, LA",48925,40546,4.637806781276885,4.1694722175598145,1.9197679600895803,2.5000784397125244,27.003774642944336
"Monroe, WI",5717,4845,4.137650363880783,3.966312885284424,1.3430068811862548,2.500210762023926,27.67386054992676
"Montauk, NY",4032,4016,4.700085292753728,4.898050785064697,1.5228349177586908,0.006382978521287441,20.940439224243164
"Montesano--Elma, WA",7441,7428,3.7085510643455364,3.7554502487182617,1.1938161063652941,0.008590197190642357,14.345943450927734
"Monticello, AR",3876,3157,4.472182565298796,4.1111578941345215,1.628390912341023,2.5016167163848877,18.527372360229492
"Monticello, IL",2798,2510,4.619938652353933,4.457880973815918,1.3014894942278763,2.506824016571045,25.56062126159668
"Monticello, IN",8840,7507,4.438620080385098,4.151012420654297,1.5090576208987916,2.500786066055298,27.3505916595459
"Monticello, KY",4208,3115,3.755834869167395,3.5411956310272217,1.0650151831407493,2.500668525695801,14.30509090423584
"Monticello, MN",5307,5290,4.844559600176875,4.882845401763916,1.2757510358159325,2.1260010544210672e-4,21.760696411132813
"Monticello, NY",5344,4899,4.641782776339489,4.488381862640381,1.281334836772682,2.5007853507995605,12.6190767288208
"Montrose, CO",12940,10322,4.187734097340522,4.095851182937622,1.0034872591156736,2.50112247467041,27.13306999206543
"Montrose, MN",2355,2348,4.735742878094252,4.901569366455078,1.159706671997474,0.034392304718494415,11.450231552124023
"Morehead City--Emerald Isle--Atlantic Beach, NC",1495,1229,5.00341299629677,4.677463531494141,2.058195319467301,3.006067276000977,23.391836166381836
"Morehead, KY",3306,2058,4.572950048279832,4.10135817527771,1.7086295967635967,3.001772403717041,20.818559646606445
"Morgan City, LA",15832,15683,2.851409922069305,2.7229835987091064,1.4179806966913509,1.6015375149436295e-4,22.428728103637695
"Morgantown, WV",23061,17852,4.955377738731687,4.759231090545654,1.546054399552939,2.5014567375183105,25.14476776123047
"Morrilton, AR",3415,2836,4.100355087701962,3.770272135734558,1.3306885198510472,2.5018017292022705,13.179608345031738
"Morris, MN",925,819,4.8507978313571805,4.389242649078369,2.4323886338984178,2.50860333442688,23.517967224121097
"Moscow, ID",7714,6793,4.596971356779245,4.544003486633301,1.1784774870076615,2.500807046890259,23.086366653442383
"Moses Lake, WA",17319,12977,3.993609193900503,3.8182859420776367,1.1323604716705156,2.500093698501587,33.03641128540039
"Moundsville, WV",7053,4943,3.930904133368571,3.785783290863037,1.0611125830420605,2.5000433921813965,16.677722930908203
"Mount Carmel, IL",3962,3162,4.262775202780717,4.007148027420044,1.3727986085969923,2.502434015274048,16.492137908935547
"Mount Horeb, WI",2812,2653,4.897557838521181,4.89485502243042,0.9988385259584572,2.5032622814178467,9.979979515075684
"Mount Pleasant, IA",3577,2633,4.502199211366902,4.143015384674072,1.4463779800394851,3,15.666666984558104
"Mount Pleasant, MI",8563,7638,4.723707129144332,4.604924917221069,1.2390369688574199,2.5008039474487305,22.938247680664063
"Mount Pleasant, TX",6111,4993,4.190931926383873,3.87951922416687,1.3879169187807738,2.501281976699829,19.084184646606445
"Mount Shasta, CA",3042,3042,4.431639424168225,4.422343969345093,1.2780345949568774,0.37719297409057617,15.677741050720217
"Mount Sterling, KY",5475,3722,4.108638126769417,3.8481627702713013,1.0107922601638586,3,13.28563117980957
"Mount Vernon, IA",2809,2459,4.647284187306811,4.517094135284424,1.3318624320000847,2.5015692710876465,21.6954288482666
"Mount Vernon, IL",8445,7171,4.398869733567052,4.146811485290527,1.372207340914984,2.5010316371917725,20.632354736328125
"Mount Vernon, IN",3694,2412,4.4859614113274695,3.978878140449524,2.201874533381202,2.5005812644958496,26.142995834350582
"Mount Vernon, WA",27886,27834,4.131322156750876,4.059122085571289,1.4149495682089293,5.129958735778928e-4,22.86049461364746
"Mountain Grove, MO",2722,1941,4.227449433205362,3.9542038440704346,1.0681948069251024,2.6844425201416016,12.545133590698242
"Mountain Home, AR",9969,8773,4.275084987491671,4.124091625213623,1.0507177930617757,2.5010061264038086,17.578895568847656
"Mountain Home, ID",6883,5587,4.25800314413876,3.968379497528076,1.2258841393503879,3,16.293563842773438
"Mountain Lake Park, MD",2394,2117,4.668777030990774,4.44298791885376,1.3546732974156954,2.500051498413086,14.75627326965332
"Mountain Top, PA",4505,4116,4.873245594858313,4.736191511154175,1.2910150802097138,2.5044102668762207,17.90611457824707
"Muleshoe, TX",2240,1461,3.995438883028807,3.776370048522949,1.0025026213642565,3.001884937286377,20.90154266357422
"Muncie, IN",39635,30019,4.384483769508717,4.086390018463135,1.3632250698472703,2.5001628398895264,19.069255828857425
"Muncy, PA",4326,3230,4.03029355700171,3.875129818916321,1.0527842100715412,2.500035524368286,14.238066673278809
"Murray, KY",6872,1530,4.6877942149156056,4.490325212478638,1.4586868420693595,2.514666795730591,21.387592315673828
"Muscatine, IA",12838,10951,4.413216530661661,4.184629440307617,1.5373687040131545,2.500535011291504,29.182748794555664
"Muskegon--Norton Shores, MI",70247,61415,5.189223047316054,4.781520366668701,1.947922743775456,4.954173928126693e-4,30.12712860107422
"Nacogdoches, TX",11547,11521,4.412616418118401,4.218163967132568,1.9032476512666523,8.092415373539552e-5,20.526601791381836
"Nampa, ID",30014,29594,4.066509020134727,4.236445426940918,1.3939147295483083,1.7639795260038227e-4,28.83333396911621
"Napa, CA",30480,29056,4.463181090323738,4.2838294506073,1.111568573933911,2.500717878341675,20.42350196838379
"Napoleon, OH",4434,3962,4.496477472186389,4.364242792129517,1.2162012172825494,2.502318859100342,18.335519790649418
"Nappanee, IN",2906,2296,4.6645887267714174,4.391658782958984,1.3519939615958523,2.9697954654693604,21.08021354675293
"Nashua, NH--MA",563,520,4.706609161542012,4.664223670959473,1.0852227938317895,2.507035732269287,9.265262603759766
"Natchez, MS--LA",14059,11410,4.317722181538341,3.868447780609131,1.6275339198592684,2.500555515289306,19.00580406188965
"Natchitoches, LA",7689,4659,4.461004158624682,3.97817063331604,1.754619417895509,0.019917799159884453,17.193700790405273
"Navasota, TX",4057,3946,3.239634252226178,3.2719472646713257,1.6012573995431654,8.84433975443244e-4,12.219653129577637
"Nebraska City, NE",3356,2739,5.280906619882879,4.701754570007324,2.2049487419531144,3,26.313140869140625
"Needles, CA--AZ",2827,1396,3.8566428209444172,3.5591049194335938,1.1835496983507146,2.5002248287200928,11.572721481323242
"Nelsonville, OH",2428,2427,3.6649625516282858,3.69623064994812,1.3864762963233648,0.1248551681637764,11.774954795837402
"Neosho, MO",4674,3268,4.493017093277328,4.181891679763794,1.372603552955413,3.0011448860168457,20.06888961791992
"Nephi, UT",2918,2350,4.136926406292205,4.022749423980713,1.0369991086832295,2.501668691635132,30.498802185058594
"Nevada, IA",3473,2993,4.504295706948109,4.277488708496094,1.596538119349459,2.5003769397735596,28.993099212646484
"Nevada, MO",5025,3117,5.318465418948705,4.725152492523193,2.2262959339786184,2.5070199966430664,18.147123336791992
"New Bedford, MA",51502,46097,5.045266104331024,4.834742546081543,1.5238042937812275,2.500839948654175,28.74640464782715
"New Boston, TX",2378,1844,3.9057554682785414,3.6440391540527344,1.146603815832075,2.5041089057922363,12.271848678588867
"New Carlisle, OH",1309,1149,3.688505173497894,3.4363348484039307,1.2639476683446569,0.0090828537940979,18.53057861328125
"New Castle, CO",1844,1585,4.600935806009671,4.602475643157959,1.079819661072158,2.5015411376953125,10.331591606140137
"New Castle, IN",10295,8914,4.201926897988074,3.9929463863372803,1.2312738477487215,2.5012824535369873,25.07036018371582
"New Castle, PA",3908,2858,3.8802508079062985,3.7383469343185425,0.9824552025400032,2.501344680786133,15.311360359191896
"New Haven, CT",11325,10017,4.545479379586144,4.390407085418701,1.3215050514325355,2.5004630088806152,20.63162612915039
"New Iberia, LA",15601,15514,3.3026629933658778,3.2246206998825073,1.4290262034414427,4.489001876208931e-4,16.105634689331055
"New Lexington, OH",2425,1732,3.9042896940856826,3.6927953958511353,1.0727703136233016,2.500046968460083,13.062687873840332
"New London, WI",3888,3391,4.222624136894651,4.0877556800842285,1.105430208546273,2.500455856323242,11.535649299621582
"New Martinsville, WV--OH",3536,2832,3.778457018704611,3.632224678993225,1.3144494553061947,0.09610553085803986,18.326091766357425
"New Paltz, NY",2108,1903,5.004426941894194,4.859764099121094,1.359572084179084,2.5031096935272217,13.678369522094728
"New Philadelphia--Dover, OH",5968,4191,3.94647375788105,3.7122466564178462,1.3551893951173932,2.5009512901306152,24.99319839477539
"New Richmond, WI",3062,2937,4.634532668182154,4.644991397857666,1.1852920884791445,0.001588033395819366,11.627029418945313
"New Roads, LA",4877,4853,3.479157112270787,3.3585448265075684,1.5946148973941123,1.8723084940575063e-4,15.267964363098145
"New Ulm, MN",7989,7979,4.621958808882564,4.589600086212158,1.433010123416583,0.002677546814084053,29.092042922973633
"New York--Jersey City--Newark, NY--NJ",6222,6022,5.715703303006743,5.698405027389526,1.5830766252149486,0.004793863743543625,17.600000381469727
"Newark, NY",6371,6362,4.206525264854763,4.212667942047119,1.3569203630193432,0.039579469710588455,13.38865852355957
