total_buildings,buildings_w_height_measurement,percent_buildings_with_height,min_height,quantile_0.05,mean_height,quantile_0.95,quantile_0.99,max_height,city
621983,540854,0.8695639591435779,2.5000178813934326,2.9198806524276737,4.750797976648817,6.777364683151244,8.70565735816955,38.67291259765625,"Indianapolis, IN_buildings"
5379,3669,0.6820970440602342,2.508423328399658,3.1045156002044676,4.694597979467875,7.964041423797607,11.841493797302254,19.672142028808594,"Indianola, IA_buildings"
3976,3453,0.8684607645875252,2.500825881958008,2.731772613525391,4.027587598349922,6.12622423171997,8.190065231323242,14.276558876037598,"Indianola, MS_buildings"
1687,541,0.3206876111440427,3,3.038249254226685,3.877164925753299,5.6974334716796875,6.432915973663331,8.010152816772461,"Indiantown, FL_buildings"
157445,107027,0.6797738892946743,2.5000479221343994,2.9059545516967775,4.02943270969889,5.546055793762207,7.08733331680298,30.451641082763672,"Indio--Palm Desert--Palm Springs, CA_buildings"
7303,5911,0.809393399972614,2.5010602474212646,2.767314910888672,4.21985225902558,6.271840810775757,9.213567352294923,15.232908248901367,"Inman, SC_buildings"
5424,2167,0.39952064896755163,3,3.0604408025741576,3.984653936864926,5.688660049438474,8.431765327453627,14.839122772216797,"International Falls, MN_buildings"
3906,3355,0.8589349718381977,2.502061367034912,2.7481748342514036,4.203034931927609,6.2103770732879635,7.607349395751955,10.879648208618164,"Iola, KS_buildings"
2306,1829,0.7931483087597572,2.5013694763183594,2.8235169410705563,4.271738547454968,5.801656055450438,7.381508884429934,11.355165481567385,"Ione, CA_buildings"
3870,3864,0.9984496124031008,0.006123037077486515,2.052270805835724,4.471766209395412,7.428645801544189,9.938478193283082,14.530319213867188,"Ionia, MI_buildings"
34807,31358,0.9009107363461373,2.500079393386841,3.187404227256775,5.3080085554903915,7.833450818061828,9.80637269020081,25.9551944732666,"Iowa City, IA_buildings"
3054,2671,0.8745907007203667,2.501296281814575,2.789253830909729,4.620985853855014,7.330300569534302,9.555626869201662,22.18515968322754,"Iowa Falls, IA_buildings"
3805,2664,0.700131406044678,2.501265287399292,2.6557452917099,3.594534378330987,5.027248167991638,6.510356721878047,19.85143661499023,"Iowa Park, TX_buildings"
3479,3303,0.9494107502155792,2.5006070137023926,3.280939245223999,5.314605595088893,7.432493352890013,8.970550289154053,13.981839179992676,"Ipswich, MA_buildings"
12349,10195,0.8255729208842821,2.5000386238098145,2.727805256843567,4.102864503229056,5.9646372318267815,7.572360277175898,15.23809051513672,"Iron Mountain--Kingsford, MI--WI_buildings"
5983,4990,0.8340297509610564,2.500189304351806,2.6974562048912047,4.000788620765319,5.738272690773011,6.962032303810118,12.896509170532228,"Ironwood, MI--WI_buildings"
2250,1905,0.8466666666666667,2.501425266265869,2.832571029663086,4.383892556438296,6.091351318359376,7.772480182647713,10.851554870605469,"Irvine, KY_buildings"
2504,2496,0.9968051118210862,0.0034463743213564157,1.9956597089767456,4.607888390122146,6.34645140171051,7.936781954765323,20.963502883911133,"Isanti, MN_buildings"
5869,4557,0.7764525472823309,3,3.1800193309783937,4.486219948154807,6.265656852722168,7.456480083465572,21.34553337097168,"Ishpeming, MI_buildings"
12648,11634,0.9198292220113852,2.5001182556152344,3.0300541281700135,4.998745960162148,7.328399443626404,9.087416067123414,15.108494758605955,"Ithaca, NY_buildings"
3855,3409,0.8843060959792477,2.508373022079468,3.089838409423828,4.664354512753743,6.458547592163086,7.769944820404056,13.080838203430176,"Jackson, CA_buildings"
948,878,0.9261603375527426,3.4317089011892676e-4,2.254683792591095,4.200529265603524,7.706599736213683,10.878038215637215,14.985747337341309,"Jackson, GA_buildings"
38211,38139,0.9981157258381095,5.619240109808743e-4,1.5220392704010008,3.780070800019582,6.335044002532958,8.951525287628204,27.550426483154297,"Jackson, MI_buildings"
128674,110137,0.8559382625860702,2.50014591217041,3.043398141860962,5.04322943047367,8.602273178100585,12.822670249938962,27.22552490234375,"Jackson, MS_buildings"
3955,3947,0.9979772439949431,0.0726783275604248,1.6449506163597107,3.5198758060524575,5.459903001785277,7.080388393402099,14.267851829528809,"Jackson, OH_buildings"
30435,27313,0.8974207327090521,2.500229835510254,2.8350183963775635,4.420557358899268,6.599739837646484,8.33825481414795,27.996261596679688,"Jackson, TN_buildings"
2911,2895,0.9945036070079011,0.010612054727971554,1.8618676900863647,4.1123728295463255,5.776421737670898,6.69829225540161,30.032928466796875,"Jackson, WI_buildings"
3531,3206,0.907958085528179,2.5038673877716064,2.9264010190963745,4.453094143534331,6.02796745300293,6.99191613197325,9.334303855895996,"Jackson, WY_buildings"
432184,356800,0.8255742924310016,3,3.216445195674896,4.829838773928951,7.2815012454986565,9.983687200546273,29.98250389099121,"Jacksonville, FL_buildings"
10879,9051,0.8319698501700524,2.5008742809295654,2.6820502281188965,4.163788524810392,6.626347780227661,8.7577486038208,15.063970565795898,"Jacksonville, IL_buildings"
37736,37496,0.9936400254398983,2.1953896794002503e-4,1.4235008656978607,4.13758567590018,6.527859807014465,9.765749406814574,31.97353744506836,"Jacksonville, NC_buildings"
6229,5099,0.8185904639589019,0.02130177430808544,2.551232528686523,3.991237242659545,6.626957654953,8.912955341339096,20.24874687194824,"Jacksonville, TX_buildings"
7383,4713,0.6383583908980089,2.5036041736602783,3.031771039962768,4.3379384475783285,6.443756198883056,8.754225654602054,18.31871223449707,"Jamestown, ND_buildings"
26283,21455,0.8163071186698626,2.5006983280181885,2.7034353971481324,4.226342049402891,6.214595651626587,7.588992280960083,17.739551544189453,"Jamestown, NY_buildings"
28834,28041,0.972497745716862,1.0131712042493746e-4,2.1296610832214355,4.223729915874524,6.446028709411621,8.526461982727039,29.699296951293945,"Janesville, WI_buildings"
6539,5766,0.8817862058418718,2.502375841140747,2.8602487444877625,4.426096763000528,6.574730634689331,8.25909795761109,17.23436164855957,"Jasper, AL_buildings"
2787,2264,0.8123430211697166,2.5004866123199463,2.826226031780243,4.889172956294812,8.59630455970764,12.005927429199215,17.588294982910156,"Jasper, GA_buildings"
7832,6583,0.8405260469867212,2.500032424926758,2.7883014202117917,4.07310287209606,5.785251235961914,7.3756943702697795,18.072853088378903,"Jasper, IN_buildings"
3547,3534,0.9963349309275444,0.006968641187995672,1.3867151260375978,4.097873779427367,7.236791253089901,10.674918508529663,18.911731719970703,"Jasper, TX_buildings"
2926,2915,0.9962406015037594,0.07277628034353256,1.1314534425735474,2.995725671308016,5.219653987884521,6.969691610336307,11.403225898742676,"Jeanerette, LA_buildings"
20859,19411,0.9305815235629704,2.5002799034118652,3.168893575668335,4.867594860367856,6.77780818939209,8.710476684570319,34.068721771240234,"Jefferson City, MO_buildings"
4691,4063,0.8661266254529951,2.5062451362609863,3.021585512161255,4.7830167547869555,7.202668571472167,10.591254844665542,15.9375,"Jefferson, GA_buildings"
3504,3484,0.9942922374429224,5.224660271778703e-4,1.8564891934394836,4.049934188507897,6.296593165397645,8.479317426681526,25.485952377319336,"Jefferson, WI_buildings"
5275,5258,0.9967772511848341,0.023855354636907578,1.223129439353943,3.269381127049229,5.824812245368958,7.80430131912232,15.26390266418457,"Jennings, LA_buildings"
5205,4139,0.7951969260326609,2.501654624938965,2.793652367591858,4.011423051054853,5.69441351890564,7.523071594238275,15.831951141357422,"Jerome, ID_buildings"
5454,4100,0.7517418408507518,2.500022649765014,2.713034999370575,4.230845956802368,6.192291975021361,7.601493678092956,14.0106840133667,"Jersey Shore, PA_buildings"
4390,2544,0.579498861047836,2.5018885135650635,3.0280837655067447,4.340872125899267,7.696597599983216,11.37394166946413,18.466739654541016,"Jerseyville, IL_buildings"
5778,3748,0.6486673589477328,3,3.103094017505646,4.581595077076996,7.855933952331532,12.83173046112059,19.709131240844727,"Jesup, GA_buildings"
1635,1404,0.8587155963302753,2.500406265258789,2.9073835372924806,4.5177720994011965,6.457791090011596,8.31987001419068,13.562836647033691,"Jewett City, CT_buildings"
57445,43888,0.7640003481591087,2.500162363052368,2.6890595674514772,4.174309510418502,6.369416093826294,9.336536779403685,23.81393241882324,"Johnson City, TN_buildings"
3081,2733,0.887049659201558,2.5041182041168213,2.8523080348968506,4.126045410510083,5.425690078735352,6.024893341064448,11.072683334350586,"Johnson Lane, NV_buildings"
6981,5458,0.7818364131213293,2.51131820678711,3.125905919075013,4.624415312812808,5.81093213558197,6.250807642936708,11.11812973022461,"Johnstown, CO_buildings"
2538,2383,0.9389282899921197,1.511715818196535e-4,1,3.9945332737914905,5.770885229110718,6.929301986694331,20.192272186279297,"Johnstown, OH_buildings"
32616,24620,0.7548442482217317,2.500271797180176,2.7393602967262267,4.2020084651575935,6.143243050575257,8.431069698333745,21.75969886779785,"Johnstown, PA_buildings"
15669,15127,0.9654094071095795,2.1358393132686615e-4,0.6831976175308229,3.9057659691229056,6.938999271392822,10.77630083084106,37.31470489501953,"Jonesboro, AR_buildings"
2934,2251,0.767211997273347,2.5016753673553467,2.639691114425659,4.51869271236862,8.974194049835205,14.9607253074646,28.133691787719727,"Jonesboro, LA_buildings"
42477,32752,0.7710525696259152,2.500626802444458,2.690350651741028,4.0497815964364055,6.287069988250732,9.311540002822875,27.16638946533203,"Joplin, MO_buildings"
2420,2412,0.996694214876033,0.0045731705613434315,2.387995946407318,4.9735938846452195,7.08563277721405,8.432511062622067,12.2979097366333,"Jordan, MN_buildings"
2475,1793,0.7244444444444444,2.525937795639038,3.108826923370361,4.0754282888060365,5.293703937530516,5.990873985290526,12.470548629760742,"Joshua Tree, CA_buildings"
13240,10115,0.7639728096676737,2.500021457672119,2.8098881244659424,4.548828221239551,6.742795705795287,9.239963321685796,28.98967933654785,"Junction City, KS_buildings"
3096,3050,0.9851421188630491,8.595284889452159e-4,1.635506123304367,3.7277626888120174,5.505426168441772,6.415112128257743,17.190841674804688,"Junction City, OR_buildings"
6390,5685,0.8896713615023474,3,3.372894763946533,4.994114137387842,7.168054199218751,9.172994346618646,24.94235038757324,"Juneau, AK_buildings"
12096,12,9.92063492063492e-4,3.096425771713257,3.1138755321502685,4.086218178272247,5.573986554145813,5.63951578617096,5.655898094177246,"Kahului--Wailuku, HI_buildings"
8322,6228,0.7483777937995674,3,3.1839962363243104,4.398766755024132,5.732364511489868,6.8868082523345935,27.143922805786133,"Kailua (Hawaii County), HI_buildings"
20824,585,0.028092585478294275,3,3.1562499523162844,4.194088410516071,5.560529136657713,6.225059909820551,8.701683044433594,"Kailua (Honolulu County)--Kaneohe, HI_buildings"
76600,76338,0.996579634464752,3.924756892956794e-4,1.6932659149169924,4.1527357575037405,7.22785663604736,10.373122444152834,27.27597999572754,"Kalamazoo, MI_buildings"
18702,15350,0.8207678323173992,2.5003058910369873,2.7617697715759277,4.230661592110748,5.826759409904479,6.946084241867066,14.51386260986328,"Kalispell, MT_buildings"
28292,18493,0.6536476742542061,2.5007312297821045,2.9807478427886966,4.535238508496671,6.83452224731445,9.597710075378401,32.12702560424805,"Kankakee, IL_buildings"
581169,516394,0.8885436077973877,2.5000221729278564,3.0924041986465456,5.192347745194305,7.782151579856873,10.396681270599368,32.27866744995117,"Kansas City, MO--KS_buildings"
3934,2227,0.5660904931367565,3,3.0877214193344114,4.307113802909423,6.3112846374511715,8.076320075988768,11.795454978942873,"Kapaa, HI_buildings"
2816,2812,0.9985795454545454,0.0014947683084756136,1.1415569543838502,3.1652856991260516,5.668391013145445,7.148867964744566,12.3759126663208,"Kaplan, LA_buildings"
2822,2534,0.8979447200566973,3.001488208770752,3.278684973716736,4.833167415956107,7.832215285301207,11.788854408264163,16.761272430419922,"Kasson, MN_buildings"
2245,1710,0.7616926503340757,3.0022988319396973,3.121248483657837,4.308224545863637,6.4251046657562245,8.20751191139222,13.54347801208496,"Kaufman, TX_buildings"
3906,3265,0.8358934971838198,2.519237518310547,3.1227728843688967,4.496105327284902,5.924793052673339,7.70070102691651,17.174110412597656,"Kearney, MO_buildings"
11435,9381,0.8203760384783559,2.0429008873179555e-4,2.1814093589782715,4.013585925565128,6.11218786239624,8.321887588500978,28.06192398071289,"Kearney, NE_buildings"
7420,6091,0.82088948787062,2.501859664916992,2.8100533485412598,4.435824317819398,6.861340761184692,9.996585559844972,18.586162567138672,"Keene, NH_buildings"
4787,3968,0.8289116356799666,2.500028133392334,2.764106583595276,4.192581285512255,6.002737545967101,7.22447157382965,26.050962448120117,"Kendallville, IN_buildings"
3285,3277,0.9975646879756469,0.01875000074505806,1.5485852718353275,3.48666149706642,5.617443847656247,7.822223396301263,27.46587562561035,"Kennett, MO_buildings"
98506,76629,0.7779120053600795,2.500280380249023,2.8494414329528808,4.404532102838525,6.155371761322018,7.918888301849368,30.987133026123047,"Kennewick--Richland--Pasco, WA_buildings"
53135,53038,0.9981744612778771,4.836369480472058e-4,1.9903746485710143,4.039450905052667,6.1588716983795155,8.045009126663201,25.09713554382324,"Kenosha, WI_buildings"
4784,4762,0.9954013377926422,8.399831713177264e-4,1.6550131916999815,3.7264448368512957,5.662587428092956,7.154085106849671,20.54774284362793,"Kenton, OH_buildings"
6977,5540,0.7940375519564282,3,3.197477149963379,4.740762725676871,7.393678236007692,10.071547164916979,28.239822387695313,"Keokuk, IA--IL_buildings"
4309,3701,0.8588999767927593,2.5078866481781006,2.9264705181121826,4.146733253461481,5.5089921951293945,6.554937362670898,21.620088577270508,"Kerman, CA_buildings"
3707,2508,0.6765578635014837,2.50276255607605,2.6436926245689394,3.4835687674213633,4.590734434127809,5.493748745918274,24.021728515625,"Kermit, TX_buildings"
16698,13985,0.8375254521499581,2.500558853149414,2.7725756645202635,4.078900198020976,5.725808811187743,7.270537548065184,16.01275634765625,"Kerrville, TX_buildings"
4143,3846,0.9283128167994207,2.509350538253784,3.252221703529358,5.233958868018303,7.107298493385315,8.316707324981692,14.907936096191406,"Ketchum, ID_buildings"
7779,5944,0.7641084972361486,2.5012362003326416,2.659759294986725,3.9774184233006364,6.041786551475522,8.184365453720083,16.238784790039063,"Kewanee, IL_buildings"
14654,10678,0.7286747645694008,3,3.232011842727661,4.909126373104532,7.2868933200836175,11.621222362518289,27.806804656982425,"Key Largo, FL_buildings"
9610,7278,0.7573361082206035,3,3.2012532472610475,4.6128249560191295,6.504009985923765,9.255191059112548,29.9511775970459,"Key West, FL_buildings"
3314,2540,0.7664453832226916,2.500716209411621,2.7264084219932556,4.271624922376918,6.2276448488235445,7.841201820373541,15.867347717285156,"Keyser, WV--MD_buildings"
4560,3476,0.762280701754386,3,3.164502799510956,4.780483719668811,7.674411296844482,10.603136062622072,16.463611602783203,"Keystone Heights, FL_buildings"
5707,3637,0.6372875416155599,3,3.108002948760986,4.384413180326347,6.112759399414061,7.4540300369262695,18.512908935546875,"Kihei, HI_buildings"
7108,7056,0.9926842993809791,0.003910879138857126,1.0426144897937775,3.6684566262261806,6.72238552570343,9.985045814514159,23.001855850219727,"Kilgore, TX_buildings"
23469,20079,0.8555541352422344,0.0024420025292783976,3.127929162979126,5.209987106205928,7.894856786727903,11.072764396667502,27.790760040283203,"Kill Devil Hills--Nags Head, NC_buildings"
82273,64056,0.7785786345459629,2.500051736831665,3.295446991920471,4.748960720729006,6.234573721885681,7.881849169731133,23.16290283203125,"Killeen, TX_buildings"
3357,3217,0.9582960977062853,2.502967119216919,3.466088056564331,5.657689497046193,8.026325607299801,10.248463439941418,20.23427391052246,"Kimberling City, MO_buildings"
3007,2507,0.8337213169271699,2.503462314605713,3.135400176048279,4.320952680893614,5.741023349761962,6.655637035369875,16.494691848754883,"King City, CA_buildings"
24020,17458,0.7268109908409659,2.5001821517944336,2.6832007408142093,3.6736290655208217,4.985808992385861,6.05031544685364,17.031015396118164,"Kingman, AZ_buildings"
6435,5420,0.8422688422688422,2.501617431640625,2.8251435995101932,4.330918160179884,6.463220381736756,7.975864539146426,15.918109893798828,"Kings Mountain, NC_buildings"
4494,3762,0.8371161548731643,3,3.1636647939682008,4.289673039153939,5.7292623043060305,8.527298583984368,25.792699813842773,"Kingsburg, CA_buildings"
14305,11607,0.8113946172666899,3,3.1709771156311035,4.6366919028601865,6.9967300415039055,10.11167699813843,29.94795799255371,"Kingsland--St. Marys, GA_buildings"
7124,4977,0.6986243683323975,2.500255584716797,2.720755863189697,4.155168054619778,6.247216129302978,7.866187210083007,12.256442070007324,"Kingsland, TX_buildings"
50218,38134,0.7593691505038034,2.5001208782196045,2.6748373031616213,4.0966680371755695,6.320909261703491,9.962637739181503,27.525184631347656,"Kingsport, TN--VA_buildings"
20222,19257,0.9522796953812679,0.006472492124885321,1.9517282962799072,4.292639501771788,6.816230392456056,8.899588165283195,18.403470993041992,"Kingston, NY_buildings"
3047,2431,0.7978339350180506,3.0003607273101807,3.2020336389541626,4.812309934885989,7.343233108520508,10.251837539672806,17.400856018066406,"Kingstree, SC_buildings"
10554,10549,0.9995262459730908,0.0010379316518083217,1.6108723402023317,3.5711045050020767,5.457094669342041,6.748013629913331,15.875527381896973,"Kingsville, TX_buildings"
839,735,0.8760429082240763,2.50654673576355,2.7948047399520872,3.9061723517722826,5.234975099563598,6.173060388565063,11.617414474487305,"Kinross, MI_buildings"
10320,8418,0.8156976744186046,3,3.1724802613258363,4.6602032178369885,7.422676372528073,10.927668991088867,22.065351486206055,"Kinston, NC_buildings"
6127,2326,0.3796311408519667,3,3.0501728653907776,4.014681577682495,5.874177932739258,8.531035900115967,15.829305648803713,"Kirksville, MO_buildings"
2794,1326,0.47458840372226196,2.5019969940185547,2.6069695949554443,3.4653633444557363,4.706673622131348,6.006518602371216,13.49965763092041,"Kirtland, NM_buildings"
13241,12242,0.9245525262442413,2.50019907951355,3.036588525772095,4.792195990727903,7.003946232795715,8.671254463195801,14.800786972045898,"Kiryas Joel, NY_buildings"
130608,125416,0.9602474580423864,7.93273065937683e-5,0.31288252025842667,3.567559934801965,5.8663142919540405,7.669833803176889,30.411518096923828,"Kissimmee--St. Cloud, FL_buildings"
8101,6016,0.7426243673620541,2.5002012252807617,2.6504867672920227,4.042848804331523,5.995518207550049,7.580176234245304,16.016448974609375,"Kittanning--Ford City, PA_buildings"
22318,17159,0.7688412940227619,2.5001513957977295,2.669261336326599,3.8292250850969167,5.537824535369871,6.792858905792231,23.990657806396484,"Klamath Falls--Altamont, OR_buildings"
4352,3529,0.8108915441176471,2.500945568084717,2.6777058601379395,4.014458553012082,6.189359188079834,7.596582622528066,21.949487686157227,"Knoxville, IA_buildings"
244352,200775,0.8216630107386066,2.5000107288360596,2.8240310907363892,4.67012759520277,7.292805719375609,10.857518291473395,36.67092514038086,"Knoxville, TN_buildings"
33169,29502,0.8894449636708975,2.500072479248047,2.7974645137786864,4.435358950327424,6.7145558834075905,9.009642572402948,26.397947311401367,"Kokomo, IN_buildings"
2835,2310,0.8148148148148148,2.5002949237823486,2.7086558818817137,4.4663214660826185,7.456539416313167,10.330176982879635,14.539830207824709,"Kosciusko, MS_buildings"
2640,1588,0.6015151515151516,2.5005404949188232,2.761216127872467,4.269332136255067,5.867536330223083,8.266678743362403,24.61170196533203,"Krum, TX_buildings"
9775,9489,0.9707416879795396,1.4936519437469542e-4,0.1439251124858857,3.8790397402822516,5.692660808563232,6.172535896301271,10.012506484985352,"Kuna, ID_buildings"
2332,1672,0.71698113207547165,3,3.1541104078292848,4.503726727369299,6.480447864532467,8.72380321502685,13.479958534240724,"Kutztown, PA_buildings"
42261,36300,0.8589479662099808,0.0013386880746111274,2.7162026524543763,4.290745642187164,6.433646702766416,8.172793397903456,27.22554397583008,"La Crosse, WI--MN_buildings"
11561,9229,0.7982873453853473,2.5003366470336914,2.7207319259643556,4.070915724477087,6.275756072998047,9.365751152038529,18.571319580078125,"La Follette, TN_buildings"
7906,6703,0.8478370857576524,2.5006520748138428,2.7405295610427856,4.078865907698376,5.861363792419434,7.3385285091400085,18.643817901611328,"La Grande, OR_buildings"
8801,6933,0.7877513918872855,2.501171112060547,3.113484954833984,4.703927193543585,6.446462631225586,7.987910079956061,23.79514503479004,"La Grange, KY_buildings"
3191,2273,0.7123158884362268,2.5010664463043213,2.6193042755126954,3.93350608328917,6.118028163909915,8.411821975708014,16.151565551757813,"La Grange, TX_buildings"
4729,3612,0.7637978430957919,2.5003561973571777,2.6182685256004334,3.6287125022968447,5.090811753273011,6.777154669761657,20.78330421447754,"La Junta, CO_buildings"
3135,3112,0.9926634768740031,0.001721170381642878,1.7922743618488313,4.696023431364296,6.67554156780243,8.479193658828727,21.36580467224121,"La Plata, MD_buildings"
5234,2769,0.5290408865112725,3,3.089216470718384,4.129705983492905,5.815526390075683,7.158618202209476,15.207043647766112,"LaBelle, FL_buildings"
14664,12336,0.8412438625204582,2.500025510787964,3.039929211139679,5.065955330174411,7.499959826469421,10.159778070449821,21.72976303100586,"Laconia, NH_buildings"
33400,26186,0.7840119760479042,1.4230824308469892e-4,2.512374997138977,4.6729015856484795,6.254521369934082,7.3629810571670555,21.615978240966797,"Lafayette--Erie--Louisville, CO_buildings"
3050,2567,0.841639344262295,2.5015292167663574,2.757195734977722,4.413241145301525,6.943695688247679,8.883983402252218,14.134745597839355,"LaFayette, GA_buildings"
49871,45228,0.9068998014878387,2.501234531402588,3.010454797744751,4.819184814116635,7.261608648300172,9.497752399444604,29.570241928100582,"Lafayette, IN_buildings"
97013,95209,0.9814045540288415,1.952362363226712e-4,0.7272986412048342,3.463598346259949,5.997475528717039,8.162870292663573,34.760318756103516,"Lafayette, LA_buildings"
3443,2573,0.7473133894859134,2.502156972885132,2.6579105377197267,3.8409445886244997,5.842818546295167,9.004377517700206,15.374482154846191,"Lafayette, TN_buildings"
4775,4774,0.9997905759162303,0.007407407276332378,3.421227967739105,5.383571669935929,6.941983461380005,7.915116915702805,14.259692192077637,"Lago Vista (Travis County), TX_buildings"
13028,11262,0.8644458090267118,9.005763567984104e-4,2.742528247833252,4.674014583881642,7.9121599912643426,11.741304550170867,23.41937828063965,"LaGrange, GA_buildings"
2789,2035,0.7296522050914306,3,3.161577081680298,4.47451325365015,6.402888631820678,8.515915584564212,22.265504837036133,"Lahaina--Napili-Honokowai, HI_buildings"
1849,1112,0.601406165494862,3,3.089962160587311,4.202605160020238,5.836178565025331,7.24376749992371,9.331936836242676,"Laie--Hauula, HI_buildings"
2302,1457,0.6329278887923545,3,3.0899106979370115,4.558156889272047,7.138998126983642,9.210889015197756,13.224591255187988,"Lake Bryant, FL_buildings"
77543,76546,0.9871426176444037,2.499375259503722e-4,0.9780262857675551,3.4711433040534754,5.785196542739868,10.024007606506352,34.520748138427734,"Lake Charles, LA_buildings"
12382,8524,0.6884186722661929,3,3.1145264625549314,4.623849312445749,7.686461281776426,10.841999807357787,19.977153778076172,"Lake City, FL_buildings"
2766,2390,0.8640636297903109,3,3.236795485019684,4.57862462189407,6.783621573448178,9.183108539581301,11.805225372314451,"Lake City, MN_buildings"
3695,2487,0.6730717185385656,3.000386953353882,3.1349814176559447,4.308420304366274,6.223950767517087,8.022390823364256,29.37262535095215,"Lake City, SC_buildings"
6946,6878,0.9902101929167867,3.046458587050438e-4,1.1990737736225126,4.658192289102432,6.762096500396728,8.576257848739612,20.932817459106445,"Lake Conroe Eastshore, TX_buildings"
14153,13994,0.9887656327280435,1.6396130376961082e-4,1.43155557513237,4.75683647613119,7.670695686340327,11.46734594345092,27.962013244628903,"Lake Conroe Westshore, TX_buildings"
4288,3458,0.8064365671641791,2.500098466873169,2.7965450286865234,4.62415643356107,7.157899832725516,9.050371389389039,24.574296951293945,"Lake Delton, WI_buildings"
5454,5452,0.9996332966629996,0.22052939236164093,1.9536555111408234,4.044214247730687,6.595365667343139,8.629257822036742,15.789207458496094,"Lake Erie Beach, NY_buildings"
5507,5491,0.9970946068639913,0.004452054854482412,2.4443321228027344,4.557572490882527,7.004120111465454,8.473450088501002,20.820770263671875,"Lake Geneva, WI_buildings"
36594,24660,0.6738809640924742,2.500001907348633,2.7209778428077698,3.674122563108427,4.807957029342651,5.8441682815551745,18.106870651245117,"Lake Havasu City, AZ_buildings"
3434,2596,0.7559697146185207,2.5258431434631348,3.127375066280365,4.369032867516869,6.301836609840393,7.925716161727908,12.387535095214844,"Lake Holiday, IL_buildings"
2727,2726,0.9996332966629996,0.2591093182563782,1.6739741563796997,3.6009234855893073,5.502164721488953,6.64912748336792,9.92148780822754,"Lake Isabella, CA_buildings"
21091,11938,0.5660234223128349,2.5001120567321777,2.9779160022735596,4.661346103582256,9.405416870117188,20.15984378814696,29.76171112060547,"Lake Jackson, TX_buildings"
3130,3120,0.9968051118210862,0.0011680878233164549,2,4.231796014563476,6.586872696876526,8.39505124092102,15.050274848937988,"Lake Mills, WI_buildings"
5128,4962,0.967628705148206,2.521470308303833,3.516666054725647,5.417185022436001,8.01511526107788,10.708035097122206,19.498424530029297,"Lake Mohawk, NJ_buildings"
3590,3526,0.9821727019498607,3.010829210281372,4.115687012672424,6.631645652765045,10.84434962272644,13.383607149124146,16.486684799194336,"Lake Monticello, VA_buildings"
2180,2178,0.9990825688073395,0.01876310259103775,3.3092620015144347,5.098802338026744,6.865057086944581,7.802706928253174,10.73338222503662,"Lake of the Pines, CA_buildings"
3109,3032,0.9752331939530395,3,3.873335540294647,5.717327926278429,8.696285676956176,11.850806865692144,18.683124542236328,"Lake of the Woods, VA_buildings"
12102,6634,0.5481738555610642,3,3.0814487576484684,4.004370103121019,5.594515633583068,6.868670020103455,16.084428787231445,"Lake Placid, FL_buildings"
2388,2388,1,0.17807486653327942,2.3837509870529177,4.900006521549357,6.981677341461182,8.411871194839483,14.56576156616211,"Lake Placid, NY_buildings"
3587,3401,0.9481460830777809,2.516637086868286,3.1532304286956787,5.177812172223175,8.009071350097656,10.947884559631348,15.301994323730469,"Lake Pocotopaug, CT_buildings"
1558,1439,0.923620025673941,3.010101079940796,3.5500823497772216,5.991322300349614,10.048795700073235,15.067234344482394,19.372926712036133,"Lake Royale, NC_buildings"
111370,66255,0.5949088623507228,0.011947431601583958,3.0676643133163455,4.264193773720267,6.303416681289669,8.293149147033699,27.92081642150879,"Lakeland, FL_buildings"
5087,4328,0.8507961470414783,2.500524520874023,2.681600844860077,3.988312535662748,5.830199623107906,7.120994229316709,13.523014068603516,"Lakeport, CA_buildings"
4684,4209,0.8985909479077712,2.509249448776245,3.176738739013672,4.59578096801466,6.260188484191895,7.587198657989502,11.017574310302734,"Lakes of the Four Seasons, IN_buildings"
4077,2800,0.6867794947265146,3,3.1152800798416136,4.251117955105645,6.000310254096981,8.302964706420871,13.460043907165527,"Lamar, CO_buildings"
3482,3206,0.9207352096496266,3.0037710666656494,3.490722179412842,5.431459008717789,7.689305663108826,11.527784776687612,20.26169204711914,"Lambertville, NJ--PA_buildings"
5357,4616,0.8616763113683031,2.5024642944335938,2.8235801458358765,4.2191891719295,5.6852205991744995,6.503400564193726,22.3662052154541,"Lamesa, TX_buildings"
4087,4086,0.9997553217518963,0.01775456964969635,1.9989035725593567,3.5668769313740016,4.888568758964539,5.866674375534063,9.994026184082031,"Lamont, CA_buildings"
3559,2987,0.8392806968249509,2.503513813018799,2.723754119873047,3.942453136642042,5.554574298858642,7.179522247314449,11.637880325317385,"Lampasas, TX_buildings"
125388,102399,0.8166570963728587,3,3.2378934144973757,4.7757803272072445,6.8462784290313685,9.82440727233889,24.647043228149418,"Lancaster--Manheim, PA_buildings"
20275,20161,0.9943773119605426,4.983802791684866e-4,1.9207316637039185,3.9713527107536652,5.961666107177734,7.34680252075197,18.57889938354492,"Lancaster, OH_buildings"
11334,9842,0.8683606846656079,2.500467300415039,2.8532686114311216,4.7279443372146215,7.526072859764098,9.963191385269168,18.579029083251953,"Lancaster, SC_buildings"
3537,2556,0.72264631043257,3.000643253326416,3.129761278629303,4.255199789254691,6.097970366477966,8.320102262496938,13.959839820861816,"Lander, WY_buildings"
3090,2811,0.9097087378640777,2.500523567199707,2.8808223009109497,5.203835509502773,9.791455268859863,13.586634063720709,18.723621368408203,"Landrum--Tryon, SC--NC_buildings"
