"city","model","aic","r2","dev_expl","built_estimate","built_std_error","built_p_value","mean_h_estimate","mean_h_std_error","mean_h_p_value","ndvi_estimate","ndvi_std_error","ndvi_p_value","weight","weight_normalized"
"Huntington, WV--KY--OH","Model4",5106.52618232365,0.259588393909167,0.227481948894213,NA,NA,NA,NA,NA,NA,0.275524652073032,0.176497746782138,0.118842551495752,0.019214638695164,0.00664631734798926
"Huntington, WV--KY--OH","Model5",5098.65812591194,0.268276038566934,0.236158958289606,NA,NA,NA,0.0856813557257411,0.034882209095473,0.0142166070536728,0.560204030883063,0.220913747059992,0.0113778406187876,0.982107356214956,0.339709596560989
"Huntington, WV--KY--OH","Model6",5103.66810507258,0.267812589271066,0.230563364813361,-0.324061789554826,0.116664290737607,0.00558231556676649,NA,NA,NA,0.467236981037124,0.186891167527991,0.012585991675954,0.0802150414154344,0.0277462735462864
"Huntington, WV--KY--OH","Model7",5098.62201660683,0.272375110769714,0.236491819389228,-0.285472337429915,0.119326645999257,0.0169351373120165,0.0669670194252421,0.0341842306522399,0.0504065117435808,0.678870900743335,0.223931109937806,0.00249898799036252,1,0.345898637670561
"Idaho Falls, ID","Model1",3038.06526170059,0.230378082208541,0.240559138382952,0.691998597485114,0.552269904327175,0.210691207008854,NA,NA,NA,NA,NA,NA,0.562458580867565,0.191936764766742
"Idaho Falls, ID","Model2",3036.91438613734,0.235514448797852,0.244274584840385,0.773523140455836,0.558067686922194,0.166240360306043,-0.0983121394847244,0.0666900655993814,0.140962920244295,NA,NA,NA,1,0.341246042456475
"Idaho Falls, ID","Model3",3040.83713780617,0.230456118970125,0.235874834937563,NA,NA,NA,-0.0883555155926331,0.0645250720724524,0.17141094561662,NA,NA,NA,0.140664756313331,0.0480012914050289
"Idaho Falls, ID","Model4",3042.1981443159,0.225767581841224,0.233914427917567,NA,NA,NA,NA,NA,NA,0.291002067100774,1.18541982602425,0.806165266427998,0.0712273012682897,0.024306034672659
"Idaho Falls, ID","Model5",3041.74367174924,0.230049053308251,0.236804325572679,NA,NA,NA,-0.0884369336523031,0.0654839000598355,0.177360630314355,0.064577992673973,1.20332858011935,0.957219041449559,0.0893992661051752,0.0305071457569044
"Idaho Falls, ID","Model6",3038.66032935693,0.229809428472453,0.241873411874814,0.72257849516839,0.555093865289368,0.193511753358229,NA,NA,NA,0.433916300585332,1.21688863968704,0.72153303429758,0.417708436657881,0.142541350910183
"Idaho Falls, ID","Model7",3037.77909729058,0.235000781249784,0.245282106040834,0.792997599724376,0.560289551024654,0.157491030131123,-0.097567852235748,0.0675456361215763,0.149129968250563,0.208970348875117,1.23406467550459,0.865590438035172,0.648978574045306,0.221461370032007
"Incline Village, NV--CA","Model1",1902.91979132122,0.273560875942748,0.257141624760018,-4.31498916677246,2.5229256909562,0.0880416438726304,NA,NA,NA,NA,NA,NA,1,0.317364011760236
"Incline Village, NV--CA","Model2",1904.46189869199,0.26850058361701,0.258107714044047,-3.70835794700316,2.60450094996245,0.155336493832518,-0.0842830499528966,0.0858511009523724,0.326869594185999,NA,NA,NA,0.462525455149039,0.146788933987328
"Incline Village, NV--CA","Model3",1904.3959953583,0.264852419107019,0.255087456291347,NA,NA,NA,-0.112581039856059,0.0826328705715952,0.173887993694196,NA,NA,NA,0.478020328793907,0.151706449248981
"Incline Village, NV--CA","Model4",1904.56927304911,0.269075411560088,0.25458373689287,NA,NA,NA,NA,NA,NA,0.0954377637499249,0.504277647641274,0.84999508865829,0.438348569667468,0.139116060619029
"Incline Village, NV--CA","Model5",1905.89338395539,0.264154279559722,0.255686768129126,NA,NA,NA,-0.113700936203235,0.0840341513729401,0.176868585772656,-0.0381080558960882,0.508443439030172,0.940294517946997,0.226095835868117,0.0717546815133895
"Incline Village, NV--CA","Model6",1904.86663578283,0.274001866375917,0.25653169518011,-4.8931107631007,2.73292975972568,0.0741995337209899,NA,NA,NA,-0.278397489820573,0.542728099398126,0.608284613881801,0.377787945770194,0.119896298064287
"Incline Village, NV--CA","Model7",1906.48525899091,0.268890733500645,0.25727668942229,-4.37957507090314,2.78503992354628,0.116679576990858,-0.0912526391973248,0.0862019615242903,0.290475416741484,-0.347811995379182,0.542343788467443,0.521715871276179,0.168177748039912,0.0533735648067487
"Iowa City, IA","Model1",13592.2542692113,0.238389309560549,0.205655741553686,-0.395964311580749,0.111000575929049,0.000367689182358273,NA,NA,NA,NA,NA,NA,0.669023890414696,0.271581300956206
"Iowa City, IA","Model2",13591.4503981936,0.239273511910185,0.20636651164689,-0.40903355135844,0.111404592533823,0.000246182889072142,-0.0358841520766837,0.0215616550550843,0.0961887087702348,NA,NA,NA,1,0.405936626250919
"Iowa City, IA","Model3",13603.2387881594,0.236026791410425,0.202175605196972,NA,NA,NA,-0.030601981836965,0.0213243623859014,0.151394249612456,NA,NA,NA,0.0027553935893731,0.00111851517766353
"Iowa City, IA","Model4",13605.4229991709,0.234565459878386,0.201392998966455,NA,NA,NA,NA,NA,NA,0.251950753041972,0.141394132458801,0.0748885596336004,0.000924460264434195,0.000375272280847449
"Iowa City, IA","Model5",13606.0114298176,0.234957036221335,0.201635779351864,NA,NA,NA,-0.0270558140222275,0.0212671868908487,0.203427699117602,0.23289377570238,0.142140134111112,0.101449854456523,0.000688830165177373,0.000279621393311966
"Iowa City, IA","Model6",13593.5319637066,0.238215611229348,0.205539979463581,-0.415540933946951,0.111198809087309,0.000190543222332039,NA,NA,NA,0.299901890057421,0.143772400674903,0.0370863630005165,0.353178121254474,0.143367935007679
"Iowa City, IA","Model7",13593.1066464938,0.238937308221251,0.20616367497471,-0.424287423657639,0.111505023069712,0.000145217118712847,-0.0310736460705856,0.0215063123644649,0.148624553376197,0.27581381653795,0.14477056914645,0.0568737351325789,0.436868016988826,0.177340728933373
"Ithaca, NY","Model1",111885.467170836,0.2364250464438,0.189856515966022,-0.854221008086741,0.0640628457971433,2.22560525733881e-40,NA,NA,NA,NA,NA,NA,7.13715496573702e-07,7.10860569747681e-07
"Ithaca, NY","Model2",111870.41991077,0.236555308253433,0.190531506347668,-0.860316154247494,0.0640165058293486,5.49748172648107e-41,0.0529641469693589,0.0113087366328928,2.84005324419431e-06,NA,NA,NA,0.00132128387125507,0.00131599861573386
"Ithaca, NY","Model3",112018.044398137,0.224017471586564,0.184544330726466,NA,NA,NA,0.0504460524992646,0.0113572479942071,8.97333072858855e-06,NA,NA,NA,1.16076954496345e-35,1.15612636132984e-35
"Ithaca, NY","Model4",112027.784073446,0.223570920854645,0.184166188655596,NA,NA,NA,NA,NA,NA,0.298202610374191,0.148179491942761,0.0441874480655229,8.90845486192463e-38,8.87282023316037e-38
"Ithaca, NY","Model5",112015.678223516,0.223865619515546,0.184726253794916,NA,NA,NA,0.0490013153858326,0.0114143543622927,1.77182800891482e-05,0.243626571391253,0.148666785744184,0.101283449412917,3.78925904140146e-35,3.77410166098871e-35
"Ithaca, NY","Model6",111868.994946922,0.236518837761521,0.190608643921062,-0.889646497231196,0.0645133688254373,4.71037837358383e-43,NA,NA,NA,0.606099366214389,0.149466264013985,5.03143063804592e-05,0.00269415824959524,0.00268338137183759
"Ithaca, NY","Model7",111857.161607999,0.236458827967006,0.191153379366109,-0.891336389354279,0.0644366506243882,2.62121446844832e-43,0.049539108852141,0.0113768604683238,1.34144750234714e-05,0.545306536160154,0.149817216893268,0.000273559814333813,1,0.995999909151859
"Jackson, MI","Model1",1810.98975771231,0.354679726761514,0.398726746317012,-0.926289460717217,0.34283889353331,0.00726375950391537,NA,NA,NA,NA,NA,NA,0.00451446514632592,0.00166294076984265
"Jackson, MI","Model2",1800.87800688337,0.356895071700967,0.41926843026501,-0.925612931623679,0.343268146443729,0.00738070424216192,0.167626736316223,0.0533184910551684,0.00182435150208262,NA,NA,NA,0.708508554260443,0.26098501649101
"Jackson, MI","Model3",1800.18882059105,0.35523516919221,0.418417848388553,NA,NA,NA,0.156273827813135,0.0539920095443258,0.00406109402169096,NA,NA,NA,1,0.368358313984554
"Jackson, MI","Model4",1804.98595094412,0.349135861162455,0.411431385498809,NA,NA,NA,NA,NA,NA,-0.53232914943192,0.382578854308294,0.165068115337464,0.0908482109634906,0.0334646938190244
"Jackson, MI","Model5",1801.3911366031,0.353294347657006,0.419567877676313,NA,NA,NA,0.147272063266949,0.056629770022435,0.00974081748286015,-0.165280288806313,0.397542475468798,0.677869957310039,0.548176476743741,0.201925362739318
"Jackson, MI","Model6",1809.08325483318,0.350548286675028,0.405910825396986,-0.878846162564699,0.344836027494886,0.0112845930452278,NA,NA,NA,-0.452334662238066,0.374089308454281,0.227496915104843,0.0117111122722272,0.00431388557148141
"Jackson, MI","Model7",1802.28282029276,0.355025949505069,0.419951491302425,-0.91741170137241,0.344669972963102,0.00817016433701649,0.163932302928052,0.0559334203512455,0.00362566178507382,-0.0766350315101278,0.390924756089274,0.844708014348882,0.350989191003278,0.12928978662477
"Jackson, MS","Model1",19312.5584803323,0.377439141352176,0.357603149244683,-0.597407741233037,0.134137228423383,8.713065951312e-06,NA,NA,NA,NA,NA,NA,0.146863451205397,0.0620438948509615
"Jackson, MS","Model2",19310.0104722791,0.381727435533982,0.358357429601752,-0.4490875606325,0.142778378579023,0.00167329587853677,0.0744035092818848,0.0241384254482489,0.00207015185028716,NA,NA,NA,0.525057236358769,0.221815541552402
"Jackson, MS","Model3",19315.9301329944,0.380021078584007,0.357026284760756,NA,NA,NA,0.104614856335639,0.0227354883471693,4.35088046386438e-06,NA,NA,NA,0.0272125134454594,0.0114961912510089
"Jackson, MS","Model4",19320.1361418549,0.367173386861057,0.356302569868658,NA,NA,NA,NA,NA,NA,0.736747681183794,0.221942583454364,0.000911205318649622,0.0033223504204016,0.00140355928210592
"Jackson, MS","Model5",19309.9523330169,0.375124906311126,0.358343110089842,NA,NA,NA,0.106062777919468,0.0226391794046026,2.91098940496141e-06,0.771133601280555,0.219726235151627,0.000454771838453511,0.540544470003832,0.228358274192279
"Jackson, MS","Model6",19312.8954812393,0.373992811193859,0.357847975128294,-0.499296312089664,0.146298383922064,0.000650396179211632,NA,NA,NA,0.44048723935274,0.240840482622868,0.0674938386345486,0.12408946510119,0.0524228026895731
"Jackson, MS","Model7",19308.7219762777,0.377525204941635,0.358873175894846,-0.293012615050514,0.157311292103397,0.0626011022498917,0.0856176777742847,0.0243708573766179,0.000448682571948505,0.585707139692411,0.242202304422551,0.0156476149812196,1,0.422459736181669
"Jackson, WY","Model1",2922.94715994568,0.519742453972348,0.470086615537945,-0.48002793857319,0.328838255478973,0.144930175028335,NA,NA,NA,NA,NA,NA,0.149892276590541,0.0532313614633769
"Jackson, WY","Model2",2923.22178868935,0.520909991991456,0.47084911753903,-0.504274295263578,0.326912806367053,0.123525307363291,-0.201427149425815,0.164727307399657,0.22193800416212,NA,NA,NA,0.130660519869455,0.0464015726518267
"Jackson, WY","Model3",2919.15148314778,0.530567380743963,0.476579974434668,NA,NA,NA,-0.183978021633546,0.17699737328699,0.29906360942027,NA,NA,NA,1,0.355130782413748
"Jackson, WY","Model4",2919.45898947031,0.52981170107319,0.476572343993766,NA,NA,NA,NA,NA,NA,0.935378032490908,2.44145168466557,0.701778231959542,0.857483655070902,0.30451884133233
"Jackson, WY","Model5",2920.30789151748,0.530871156399207,0.477174982979226,NA,NA,NA,-0.186770008302643,0.177650620654413,0.293574542130499,1.02145192814407,2.43629346515901,0.675188955205264,0.560904743900241,0.199194540560876
"Jackson, WY","Model6",2924.74021211616,0.518847333644165,0.469695284127774,-0.52813080781578,0.327171109207748,0.107056544375181,NA,NA,NA,1.53117262829855,2.32147142185595,0.509809042195136,0.061153726145849,0.0217175706136914
"Jackson, WY","Model7",2924.92455310923,0.519557075013082,0.470168074755265,-0.56194502910237,0.322456772002074,0.0819518716819939,-0.210087055314736,0.161850852734818,0.194828083045055,1.73415151762215,2.30598706046816,0.452363787040364,0.0557691192792077,0.0198053309641507
"Jamestown, NY","Model1",13923.7811232103,0.358372950562104,0.30971778018656,-1.82981226721184,0.112817747107308,4.22513190859471e-56,NA,NA,NA,NA,NA,NA,3.20866226708696e-10,2.12274548057635e-10
"Jamestown, NY","Model2",13924.9972556768,0.357540954265077,0.309837287685423,-1.79425870411615,0.133202302942023,7.28983562043725e-40,0.0303465508754157,0.062429993585692,0.6269501569111,NA,NA,NA,1.74680407907743e-10,1.15562815767467e-10
"Jamestown, NY","Model3",14011.1791429027,0.295836154722071,0.286192522767393,NA,NA,NA,0.530551610206085,0.0578613483589481,1.02584225544147e-19,NA,NA,NA,3.37353458068647e-29,2.23181958356171e-29
"Jamestown, NY","Model4",13970.3127373234,0.335560878164491,0.297641262827408,NA,NA,NA,NA,NA,NA,-3.63347818665115,0.3103270292352,8.46575033102881e-31,2.52413387586717e-20,1.66988399880151e-20
"Jamestown, NY","Model5",13945.7307722096,0.35256037430748,0.305047466450242,NA,NA,NA,0.369670554019403,0.0595095512840992,6.1927160310394e-10,-3.02063769057753,0.316623420722957,3.49765937696645e-21,5.49564014147451e-15,3.63573486460449e-15
"Jamestown, NY","Model6",13880.0611295725,0.364797517260528,0.321835393957116,-1.60414393208528,0.113750287914892,2.22852490920688e-43,NA,NA,NA,-2.25868276086716,0.28034241379068,1.24373007443599e-15,1,0.661567127943171
"Jamestown, NY","Model7",13881.4017009627,0.365091826651069,0.321895176376893,-1.64882113628168,0.13051533244443,2.02034173409917e-35,-0.0431579768626755,0.060631286470141,0.476654393046278,-2.2873654281246,0.282985270949327,1.01033605287798e-15,0.511562406042128,0.338432871728988
"Janesville, WI","Model1",4324.65071560972,0.384077566683037,0.31744258569086,-0.890502656716031,0.217881120424869,4.82029372813696e-05,NA,NA,NA,NA,NA,NA,0.879968298688128,0.251048490688895
"Janesville, WI","Model2",4324.39497681697,0.386920165810762,0.319206520514403,-0.914779543343027,0.221462671229392,4.00898019629969e-05,0.0439840981103731,0.0435232047639232,0.312526624099626,NA,NA,NA,1,0.28529265322758
"Janesville, WI","Model3",4326.90108539423,0.392614186054159,0.317775911552735,NA,NA,NA,0.0231597760508992,0.0455198490160714,0.611047671098299,NA,NA,NA,0.285631063511746,0.0814884439534813
"Janesville, WI","Model4",4326.51489579364,0.387651614048239,0.317470102042733,NA,NA,NA,NA,NA,NA,0.924613095903225,0.4657414554714,0.0474669239056344,0.346469846114616,0.0988453016613901
"Janesville, WI","Model5",4327.2409423164,0.390727862649105,0.318301256680223,NA,NA,NA,0.0280496381315774,0.0452786257014975,0.535775179445518,0.935177992762401,0.469977208010564,0.0469584341356697,0.240994118653417,0.0687538515228754
"Janesville, WI","Model6",4326.52560093724,0.381593276019919,0.316772762755233,-0.823961476528458,0.224248965283775,0.00025480083390397,NA,NA,NA,0.553621552966715,0.458653972797462,0.227776218896796,0.34462029572821,0.0983176385243742
"Janesville, WI","Model7",4326.19045945587,0.38535071307943,0.318649923967531,-0.845697188584606,0.227903032750044,0.000221325686399749,0.0438084079124634,0.0432567810090011,0.311493032576154,0.547791301395068,0.464058124768855,0.238186980698782,0.407489008588902,0.116253620421404
"Jefferson City, MO","Model1",5939.75185818653,0.222285184257269,0.241670023999659,-0.267022209665727,0.25822749810318,0.30137678171348,NA,NA,NA,NA,NA,NA,0.216795068765201,0.0874259100627002
"Jefferson City, MO","Model2",5941.48354299531,0.222246633630939,0.24153572329899,-0.243181757321076,0.262811666727542,0.355044944536502,0.028931248365163,0.0575823160415896,0.615481623506749,NA,NA,NA,0.0912050364119282,0.0367798186371592
"Jefferson City, MO","Model3",5940.79635245731,0.222616062221427,0.240706508384851,NA,NA,NA,0.0387329324914815,0.0561904222350938,0.490795932732512,NA,NA,NA,0.128599816946666,0.0518598328573404
"Jefferson City, MO","Model4",5936.69425267608,0.223017916346943,0.244815102651599,NA,NA,NA,NA,NA,NA,0.952906269637202,0.661495698681986,0.150052081522383,1,0.403265215212928
"Jefferson City, MO","Model5",5938.37881210115,0.223362290344518,0.244641841668097,NA,NA,NA,0.0439234557659365,0.0579729446809267,0.448849310961035,0.988689483944483,0.666580961300686,0.138352524762602,0.430727468504419,0.173697405284554
"Jefferson City, MO","Model6",5938.43136925757,0.222222177352601,0.244640185745011,-0.110527579931887,0.302448509748088,0.714863893827295,NA,NA,NA,0.820127252615975,0.763375178360895,0.282946602889973,0.419555991185326,0.169192337079224
"Jefferson City, MO","Model7",5939.98568626297,0.222580989573734,0.244642977887084,-0.0550667503469588,0.317030452243252,0.862142533561477,0.0410942566298743,0.060881466439141,0.499850872048455,0.925285741568568,0.793107883325211,0.243646973391977,0.192874262227219,0.0777794808660942
"Kalamazoo, MI","Model1",22394.5726302778,0.555802546990152,0.400323914590603,-1.43842899542478,0.0782485732561059,2.39498071353161e-72,NA,NA,NA,NA,NA,NA,0.100952702738846,0.0638224945907644
"Kalamazoo, MI","Model2",22389.9864239548,0.555338986986826,0.401244891047371,-1.47357477729655,0.0786855822114991,6.73551163952215e-75,-0.0330711819697583,0.0112041632211319,0.00317992318927753,NA,NA,NA,1,0.632201940703525
"Kalamazoo, MI","Model3",22650.9433435176,0.515522577670087,0.361800608735004,NA,NA,NA,0.0043898010745349,0.0118340537892418,0.710698222147856,NA,NA,NA,2.15737136345084e-57,1.36389436279183e-57
"Kalamazoo, MI","Model4",22643.0238002903,0.51484344350157,0.363074075778969,NA,NA,NA,NA,NA,NA,0.37469236472223,0.134229529751102,0.00527400784232841,1.13144089290872e-55,7.15299128288225e-56
"Kalamazoo, MI","Model5",22643.4469063772,0.515385968277998,0.363336200336348,NA,NA,NA,0.0111482784369812,0.0119888011254912,0.352487113136205,0.398918454048332,0.136296819246221,0.00344478660975393,9.15704928622575e-56,5.78910432986975e-56
"Kalamazoo, MI","Model6",22395.8572432895,0.555390507451266,0.400400696107599,-1.43319420785858,0.0783782798778411,1.23807222534706e-71,NA,NA,NA,0.0960133872322119,0.12405307069363,0.438996921268561,0.0531089578411443,0.0335755862159131
"Kalamazoo, MI","Model7",22391.6850371646,0.555149787115757,0.401255195473104,-1.47141053824339,0.0789723235113366,3.46325209408774e-74,-0.0325350293804249,0.0113634811085069,0.00421805601440109,0.0320146641425202,0.125128893548547,0.798077933550905,0.427711402133457,0.270399978489797
"Keene, NH","Model1",13346.1923087415,0.378562896453129,0.348837370648372,-0.539611067548006,0.186453053737968,0.00383505362040355,NA,NA,NA,NA,NA,NA,4.53001362189633e-09,4.42272803012147e-09
"Keene, NH","Model2",13339.0442373596,0.381314728102431,0.350682644968671,-0.894352653654779,0.212194219743896,2.58750444223971e-05,-0.174128732374899,0.0452925328367227,0.000123746551710041,NA,NA,NA,1.6154126768031e-07,1.57715440222448e-07
"Keene, NH","Model3",13352.2776897306,0.380157285928411,0.347189757973497,NA,NA,NA,-0.0859363678296728,0.040005051409656,0.0317970733354837,NA,NA,NA,2.16110474066067e-10,2.10992268684332e-10
"Keene, NH","Model4",13325.390557843,0.385973234131032,0.354328260636306,NA,NA,NA,NA,NA,NA,-3.63677567920285,0.769154962438725,2.38814672798696e-06,0.000148984923579997,0.000145456471565073
"Keene, NH","Model5",13327.1722034266,0.386809088044895,0.354205693673767,NA,NA,NA,-0.0828067698833072,0.0410454075856314,0.0437543329628195,-3.50773837642661,0.757314385803799,3.80758025090417e-06,6.11311969947107e-05,5.96834095942973e-05
"Keene, NH","Model6",13315.2226751061,0.388809344797993,0.357228861526872,-0.684489135421188,0.193661535016517,0.000415910440705335,NA,NA,NA,-3.99412189812369,0.784944990676822,3.87481354278515e-07,0.0240475039727871,0.0234779801457597
"Keene, NH","Model7",13307.7672269606,0.392335153643883,0.359126163506266,-1.10558085685642,0.222127023483372,6.8815376658642e-07,-0.197831003091456,0.0468638490039332,2.51328663390392e-05,-4.00105717253418,0.760646979934414,1.56024033437504e-07,1,0.97631671762392
"Kenosha, WI","Model1",5482.81454095572,0.607046912333925,0.48457801848794,0.32865509161034,0.183981248013621,0.0743650627379355,NA,NA,NA,NA,NA,NA,0.772647419099507,0.200847867491658
"Kenosha, WI","Model2",5484.35486555316,0.606715723951838,0.484805842864584,0.32852318086518,0.184459493444402,0.0752353121206931,-0.00756326050650054,0.0313136402625638,0.809195260915292,NA,NA,NA,0.357687795257308,0.0929800956158646
"Kenosha, WI","Model3",5486.40333212464,0.602665245988184,0.482771451023149,NA,NA,NA,-0.00863495078723963,0.0311394909257798,0.78161153849145,NA,NA,NA,0.128435552285992,0.0333865177687634
"Kenosha, WI","Model4",5482.6015016056,0.603086219372539,0.484693249286967,NA,NA,NA,NA,NA,NA,0.663651024966323,0.323630861574936,0.0405789775186303,0.859492844338529,0.223423130191678
"Kenosha, WI","Model5",5484.49604309594,0.602715559918111,0.484716876326907,NA,NA,NA,-0.000166413718057238,0.0317118312390988,0.995814087749087,0.663848389041083,0.328965985959732,0.0438771164822069,0.333309588822098,0.0866430385640339
"Kenosha, WI","Model6",5482.29867604646,0.605823105779888,0.485787483208689,0.241174029676715,0.193809052027971,0.213666963373682,NA,NA,NA,0.540014580363373,0.341907311036821,0.114577368544036,1,0.259947632680556
"Kenosha, WI","Model7",5484.15461605159,0.605465460367469,0.485835622545636,0.241672599682724,0.193985001771265,0.213137726956945,-0.00106672543126856,0.0317894089598381,0.97323835536345,0.538704687563474,0.347031542408585,0.120922880372708,0.395355466897978,0.102771717687445
"Kerrville, TX","Model1",14708.0035057883,0.376247132924007,0.300814058289505,0.249912360325684,0.141871049475483,0.0782593230007543,NA,NA,NA,NA,NA,NA,0.188840335841602,0.0694897117227739
"Kerrville, TX","Model2",14708.2442765558,0.376097167400641,0.301242979720618,0.251640648580504,0.14339658220647,0.0793971470306745,0.0310354070538636,0.0415688272914968,0.455368383559553,NA,NA,NA,0.167421819052114,0.061608098133189
"Kerrville, TX","Model3",14704.6697989786,0.375624495846158,0.302189051631228,NA,NA,NA,0.0299668285848297,0.0426786272626715,0.482645785953678,NA,NA,NA,1,0.367981297073425
"Kerrville, TX","Model4",14705.8399970224,0.375638450896943,0.301845557533916,NA,NA,NA,NA,NA,NA,-0.019737595602037,0.498597552161074,0.968425939106915,0.557050698866208,0.204984238704445
"Kerrville, TX","Model5",14705.9482450982,0.375542507541127,0.302344601395585,NA,NA,NA,0.0313579157200247,0.0431726478612435,0.467694926350943,0.057435606454997,0.507837478620715,0.909960965632573,0.527702257908505,0.194184561333747
"Kerrville, TX","Model6",14708.6433904231,0.376364204807607,0.301148503972894,0.262825513794567,0.152321354218209,0.0845578585821806,NA,NA,NA,0.211993141644113,0.516522617111643,0.681527744547024,0.1371341380614,0.0504627979968801
"Kerrville, TX","Model7",14708.6108990928,0.376222773955145,0.301671502767409,0.273266547573066,0.154935442768656,0.077888258356042,0.0362664383187682,0.0425204729599057,0.39378105917266,0.310320310656155,0.529454580151807,0.557848528646927,0.139380168077691,0.0512892950355407
"Ketchum, ID","Model1",1617.05882358753,0.200438173946604,0.268168507012167,0.0083195502768934,0.3445261906269,0.980749718256414,NA,NA,NA,NA,NA,NA,0.00773625628208889,0.00430368970483799
"Ketchum, ID","Model2",1608.3912429662,0.244101061649041,0.308312268359203,-0.295181414231974,0.381198940098615,0.439299721678218,-0.504418355343169,0.160326541895833,0.0018107108082928,NA,NA,NA,0.589755589959399,0.328081822567749
"Ketchum, ID","Model3",1607.33514880177,0.238687440304938,0.300673127105481,NA,NA,NA,-0.460873093744548,0.155052083113843,0.00317983832363017,NA,NA,NA,1,0.55630133593195
"Ketchum, ID","Model4",1620.92227630138,0.187904251268381,0.251072046343636,NA,NA,NA,NA,NA,NA,-2.49854604972336,1.23089063251404,0.0431872807019331,0.00112096680217754,0.000623595329586733
"Ketchum, ID","Model5",1612.43533784428,0.230249879343088,0.284297541958605,NA,NA,NA,-0.518767690547238,0.144973118371858,0.000398947958014705,-3.89586586064318,1.34606740337512,0.00406008969196585,0.078074285972889,0.0434328295886512
"Ketchum, ID","Model6",1625.21830841157,0.182483667669468,0.245824888782709,0.18433850674038,0.300642953760059,0.540209237550873,NA,NA,NA,-2.61890025977368,1.19755137668202,0.0294665901795638,0.000130834184342933,7.27832315355403e-05
"Ketchum, ID","Model7",1611.56290046858,0.235752106021613,0.293051360845062,-0.169689335800618,0.333771457624553,0.611523223136812,-0.555945450558257,0.152842835541272,0.000320925067112632,-3.85660839716205,1.4077033645403,0.00649543243595822,0.120768977721651,0.0671839436456902
"Kill Devil Hills--Nags Head, NC","Model1",16949.2905801668,0.166431927256435,0.158880287740698,0.248888922385523,0.110850586908532,0.0248248437651452,NA,NA,NA,NA,NA,NA,9.64978494705338e-35,6.94719777337195e-35
"Kill Devil Hills--Nags Head, NC","Model2",16944.3942068299,0.166750507283545,0.160770664908873,0.287317788465404,0.112125318184108,0.0104422428322898,0.0400460600815098,0.0162676433944443,0.0138848093933843,NA,NA,NA,1.11622461568912e-33,8.03606837587232e-34
"Kill Devil Hills--Nags Head, NC","Model3",16947.7186885894,0.166109662664225,0.159399317733945,NA,NA,NA,0.0342847555688646,0.0161104039918886,0.0334103379201739,NA,NA,NA,2.11762743063423e-34,1.52454968184817e-34
"Kill Devil Hills--Nags Head, NC","Model4",16799.2623186201,0.16685832774368,0.155757924286308,NA,NA,NA,NA,NA,NA,0.222615337123456,0.122744527385681,0.0698343519663646,0.0365376569986245,0.0263046617865388
"Kill Devil Hills--Nags Head, NC","Model5",16795.114440462,0.167037233078518,0.157490302491746,NA,NA,NA,0.0345551325120017,0.0160446131835483,0.0313459088726671,0.188860780863083,0.123793290276005,0.127214117345785,0.290697296170492,0.209282550830064
"Kill Devil Hills--Nags Head, NC","Model6",16798.2117372615,0.166867788759167,0.15650949694574,0.222495990139602,0.110674969240541,0.0444852306996214,NA,NA,NA,0.2028532505525,0.12303152691829,0.0992978628256875,0.0617833621061771,0.0444798757703437
"Kill Devil Hills--Nags Head, NC","Model7",16792.6434949168,0.167260350973288,0.15864090941951,0.26238509866036,0.112235804857956,0.0194646149621351,0.040046479790535,0.0162230395047589,0.0136250762305748,0.158966824215012,0.124365693430259,0.201273003849381,1,0.719932911613053
"Kingston, NY","Model1",15673.1336195339,0.512820427122952,0.466508753582998,-1.18779304731292,0.163689613734377,5.14749775856474e-13,NA,NA,NA,NA,NA,NA,1,0.429012940722514
"Kingston, NY","Model2",15675.173427455,0.512700611331418,0.466485868726373,-1.19416525637968,0.164570606046956,5.15262079211351e-13,0.0118207386469993,0.0241045293476076,0.623893601387621,NA,NA,NA,0.360629573168145,0.154714753696371
"Kingston, NY","Model3",15713.0716480083,0.508899663815522,0.459201561915238,NA,NA,NA,-0.00313091092418176,0.0243249835530443,0.897595157259003,NA,NA,NA,2.12601981396625e-09,9.1209001242399e-10
"Kingston, NY","Model4",15710.8409270394,0.510117893424332,0.459580992412187,NA,NA,NA,NA,NA,NA,0.544690737128284,0.294607949735737,0.0645843525656835,6.48577997441124e-09,2.78248353970136e-09
"Kingston, NY","Model5",15712.8789697259,0.5100939915645,0.459560271813968,NA,NA,NA,0.00916882480229431,0.0249263426050521,0.713023278739371,0.572861002084415,0.302622025881638,0.0584638859740543,2.34102938543357e-09,1.00433190096267e-09
"Kingston, NY","Model6",15673.8163794778,0.514010156927556,0.466691387148596,-1.18652256045774,0.162982524945517,4.33442879770435e-13,NA,NA,NA,0.526500249946911,0.289524188658501,0.0690962136131986,0.710788777079793,0.304937583487561
"Kingston, NY","Model7",15675.8315114287,0.514162797495828,0.466660663894363,-1.20190508643876,0.163756655444975,2.80717865339508e-13,0.0265538544393119,0.0247011587548842,0.282467100326015,0.616089126055455,0.297303742679385,0.0383347003235882,0.259513657576732,0.111334717394649
"La Crosse, WI--MN","Model1",7682.57729582964,0.213023817384608,0.196620892068105,26.6676701772779,11.9258971468522,0.0255134999488022,NA,NA,NA,NA,NA,NA,1,0.515830604125759
